时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-04-19T13:04:42.562Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",1.3535,0.1792,-0.6963,106.08,-566.35,-240.66,166.96,-50.69,-31.85
"2025-04-19T13:04:42.567Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.1333,1.2847,0.9165,588.01,88.13,94.54,54.27,-0.67,-127.97
"2025-04-19T13:04:42.569Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",1.2031,0.2920,-0.0747,316.71,-279.11,389.77,149.56,-75.71,-129.28
"2025-04-19T13:04:42.575Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",1.4790,-0.2583,0.9482,30.88,-605.65,140.14,0.00,0.00,0.00
"2025-04-19T13:04:42.579Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.9878,0.8506,0.1875,286.19,63.66,636.96,110.15,-56.23,51.68
"2025-04-19T13:04:42.581Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-1.2139,-0.4727,0.4482,-494.87,481.32,139.95,-58.13,50.97,-169.61
"2025-04-19T13:04:42.598Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.4331,1.4663,0.1226,771.00,93.20,112.61,87.30,-3.92,-121.48
"2025-04-19T13:04:42.617Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",0.0210,-0.5835,-0.7769,122.99,-863.53,-250.06,174.67,27.38,-14.66
"2025-04-19T13:04:42.621Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",0.0957,-1.0977,0.1670,428.04,-349.73,672.61,-116.79,-18.19,172.19
"2025-04-19T13:04:42.633Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.8193,-0.2632,0.4097,278.02,6.04,816.28,-147.45,-75.38,-39.74
"2025-04-19T13:04:42.637Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",1.5405,-0.5903,0.2441,-6.65,-805.85,153.32,0.00,0.00,0.00
"2025-04-19T13:04:42.640Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",0.5962,-0.8384,0.0596,-121.77,-639.53,171.14,0.00,0.00,0.00
"2025-04-19T13:04:42.644Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-1.2124,-0.0645,-0.3545,-533.39,648.44,166.32,-128.05,57.44,139.24
"2025-04-19T13:04:42.648Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.7734,1.0347,-0.2402,771.24,41.99,112.55,128.66,-10.05,-119.74
"2025-04-19T13:04:42.677Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.7256,-0.6265,-0.0161,69.52,-388.43,-35.52,-171.87,59.83,-3.38
"2025-04-19T13:04:42.701Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.5752,-1.1519,0.4546,126.77,8.61,623.47,-101.39,-41.10,-78.67
"2025-04-19T13:04:42.704Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.7700,0.2393,-0.5439,-211.06,445.98,129.88,-171.41,35.37,108.20
"2025-04-19T13:04:42.734Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.3057,0.4141,-0.7583,-61.77,228.64,17.58,-179.46,20.27,103.61
"2025-04-19T13:04:42.738Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.8730,-0.4673,0.0635,1.59,-182.86,14.40,-164.75,72.38,3.63
"2025-04-19T13:04:42.740Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.4839,-0.7622,0.2026,74.34,-12.51,209.84,-96.04,28.54,174.07
"2025-04-19T13:04:42.748Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.5674,0.1733,-0.4189,322.81,-69.82,72.69,156.83,-12.02,-124.93
"2025-04-19T13:04:42.755Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.2319,-0.8936,0.3960,15.26,-18.01,266.72,-96.94,-20.85,-82.49
"2025-04-19T13:04:42.761Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.0645,-0.5464,-0.4951,-91.00,-248.84,62.99,0.00,0.00,0.00
"2025-04-19T13:04:42.784Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.3120,0.1973,-0.5122,-6.16,191.77,0.24,179.63,10.23,102.79
"2025-04-19T13:04:42.797Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.2402,-0.1401,-0.2090,19.35,-164.18,62.07,-168.27,82.94,-1.14
"2025-04-19T13:04:42.799Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.3687,0.0063,-0.6958,104.92,-78.98,20.14,168.13,-9.79,-127.92
"2025-04-19T13:04:42.808Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.2485,0.1484,-0.3916,155.21,-60.97,-6.84,173.96,-5.26,-128.47
"2025-04-19T13:04:42.812Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.2773,-0.6968,0.1597,-42.05,-55.66,127.62,-98.15,-11.59,-81.77
"2025-04-19T13:04:42.817Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",0.2358,-0.1387,-0.3662,-42.54,-157.78,-38.70,0.00,0.00,0.00
"2025-04-19T13:04:42.821Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.2393,-0.2588,0.1201,61.46,-80.51,138.31,-98.37,-4.28,-78.05
"2025-04-19T13:04:42.825Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.0376,0.0981,-0.5557,-115.66,138.43,-38.09,176.43,1.73,104.05
"2025-04-19T13:04:42.830Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.3794,-0.3086,0.0420,81.48,-138.55,17.58,-92.17,44.83,177.67
"2025-04-19T13:04:42.849Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.4766,-0.0117,0.1426,-23.68,-88.93,-67.08,-75.03,87.65,92.74
"2025-04-19T13:04:42.859Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.0469,-0.1914,-0.6470,184.20,7.87,-17.76,-177.37,-5.10,-126.86
"2025-04-19T13:04:42.876Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.3003,-0.9302,-0.2188,-0.12,-45.90,84.11,-96.90,2.32,-77.40
"2025-04-19T13:04:42.879Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.1899,-0.0127,-0.7368,42.97,-195.13,-15.75,0.00,0.00,0.00
"2025-04-19T13:04:42.884Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.1616,0.0073,-0.6362,-38.27,112.12,3.85,172.31,-4.56,105.37
"2025-04-19T13:04:42.909Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.7100,0.1147,0.1743,14.28,-207.52,19.10,-29.87,82.55,138.24
"2025-04-19T13:04:42.914Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.2627,0.1265,-0.4365,167.97,-265.26,-10.80,0.00,0.00,0.00
"2025-04-19T13:04:42.918Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",-0.1401,-0.2700,-0.5068,101.14,-7.57,-8.24,-171.52,-4.37,-126.11
"2025-04-19T13:04:42.928Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",-0.2173,-0.3857,-0.8989,86.43,100.89,54.87,-166.54,-8.25,-128.78
"2025-04-19T13:04:42.936Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.4321,-0.3857,-0.1416,58.29,33.45,86.43,-96.29,6.22,-77.46
"2025-04-19T13:04:42.938Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.4478,0.0054,-0.6885,-122.31,-38.27,16.97,169.28,-7.12,105.85
"2025-04-19T13:04:42.946Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.6875,0.2969,0.5273,-4.76,93.57,-134.16,-43.80,80.05,124.87
"2025-04-19T13:04:42.950Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.7817,-0.0801,-0.1724,86.30,11.05,16.30,-81.52,41.26,-176.91
"2025-04-19T13:04:42.966Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.6143,-0.0479,-0.8589,133.91,-128.23,141.42,0.00,0.00,0.00
"2025-04-19T13:04:42.990Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.7109,-1.1655,-0.2158,81.18,70.80,111.39,-92.33,11.69,-80.60
"2025-04-19T13:04:43.001Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.4141,-0.0083,-1.2573,-234.50,258.67,-19.71,-4.11,9.70,-3.55
"2025-04-19T13:04:43.004Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-1.3203,-0.1675,0.4980,123.60,3.66,-39.92,-64.68,76.42,99.97
"2025-04-19T13:04:43.008Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.4458,0.1597,-0.9766,-73.24,-10.50,109.92,163.81,-7.24,102.55
"2025-04-19T13:04:43.019Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.0591,-0.3970,-0.9390,-50.42,94.54,99.73,-162.03,-12.21,-133.91
"2025-04-19T13:04:43.026Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.1802,-0.8291,-0.0830,47.30,85.21,-8.91,-90.69,12.72,-85.05
"2025-04-19T13:04:43.037Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.7573,0.1104,0.0527,150.76,94.79,-87.95,-64.28,75.20,92.47
"2025-04-19T13:04:43.040Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.5698,-0.6782,-0.0527,113.95,73.91,-5.31,-76.23,42.51,175.81
"2025-04-19T13:04:43.051Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.1318,0.0366,-1.1348,112.79,-78.49,136.35,-0.62,11.02,2.66
"2025-04-19T13:04:43.059Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.1709,0.1255,-0.9121,-59.75,-65.37,139.22,161.94,-6.38,95.04
"2025-04-19T13:04:43.076Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.0063,-0.1748,-0.9521,75.99,124.94,151.25,-163.47,-13.29,-141.09
"2025-04-19T13:04:43.085Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.1895,-1.1372,-0.3525,87.83,97.60,5.13,-88.09,13.02,-90.10
"2025-04-19T13:04:43.108Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.1221,0.1709,-1.4648,30.58,28.81,175.60,-157.22,-14.61,-151.31
"2025-04-19T13:04:43.120Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.0605,-0.2119,-1.2939,110.78,52.25,121.40,6.38,7.90,8.99
"2025-04-19T13:04:43.123Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.0215,-0.0659,-1.2905,-91.67,9.03,168.21,157.93,-7.42,87.80
"2025-04-19T13:04:43.128Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-1.1279,-0.1143,0.1489,396.79,361.69,-209.66,-80.88,70.46,62.68
"2025-04-19T13:04:43.145Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.2866,-1.4253,-0.4404,-44.68,1.89,-83.44,-88.07,11.85,-94.10
"2025-04-19T13:04:43.159Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.2495,-0.0322,-1.1548,-120.36,-18.37,44.56,-159.70,-12.16,-156.31
"2025-04-19T13:04:43.164Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.3975,-1.1519,-0.0098,30.94,39.67,-117.80,-72.59,42.00,165.64
"2025-04-19T13:04:43.176Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",0.4272,-0.8716,-0.8696,402.77,-31.13,271.48,23.44,8.09,16.69
